,timestamp,altitude,callsign,geoaltitude,groundspeed,icao24,lastseen,latitude,longitude,onground,origin,track,vertical_rate,distance,flight_id,runway,initial_bearing,initial_flow,simple,track_unwrapped,x,y,timedelta,cluster,navpoints
69075,2019-10-04 10:11:19+00:00,8950.0,AFL2390,9099.999999999998,224.87755028474493,4242b4,2019-10-04 10:25:57+00:00,47.78512573242188,8.50341796875,False,UUEE,201.3294615152795,-1408.0,19.324533851946086,AFL2390_345,14,189.45382929122846,162-216,True,201.3294615152795,462801.9450704669,5292640.676242157,303.0,15,"ZH109,ZH305,IKL"
69076,2019-10-04 10:11:23+00:00,8850.0,AFL2390,8999.999999999998,224.0087348652588,4242b4,2019-10-04 10:25:57+00:00,47.7816358663268,8.501305213341345,False,UUEE,203.1314208146275,-1408.0,19.12452291726398,AFL2390_345,14,189.45382929122846,162-216,True,203.1314208146275,462641.18238376215,5292253.813030723,307.0,15,"ZH109,ZH305,IKL"
69077,2019-10-04 10:11:27+00:00,8750.0,AFL2390,8899.999999999998,221.069933631817,4242b4,2019-10-04 10:25:57+00:00,47.77758582163665,8.497995229867787,False,UUEE,208.6518284526487,-1408.0,18.89695128675715,AFL2390_345,14,189.45382929122846,162-216,True,208.6518284526487,462390.30071418063,5291805.274687743,311.0,15,"ZH109,ZH305,IKL"
69078,2019-10-04 10:11:32+00:00,8650.0,AFL2390,8799.999999999998,216.60313694391488,4242b4,2019-10-04 10:25:57+00:00,47.77358232918432,8.493558443509615,False,UUEE,216.5524727520915,-1088.0,18.678988172547026,AFL2390_345,14,189.45382929122846,162-216,True,216.5524727520915,462054.9892954193,5291362.473343735,316.0,15,"ZH109,ZH305,IKL"
69079,2019-10-04 10:11:36+00:00,8600.0,AFL2390,8750.0,212.868320107604,4242b4,2019-10-04 10:25:57+00:00,47.771068508342154,8.490037184495193,False,UUEE,224.0483303918214,-832.0,18.54714521836772,AFL2390_345,14,189.45382929122846,162-216,True,224.0483303918214,461789.3190118179,5291084.808107583,320.0,15,"ZH109,ZH305,IKL"
69080,2019-10-04 10:11:40+00:00,8550.0,AFL2390,8675.0,212.24966939870794,4242b4,2019-10-04 10:25:57+00:00,47.76837158203125,8.485771179199219,False,UUEE,226.9091524329964,-832.0,18.410020804885978,AFL2390_345,14,189.45382929122846,162-216,True,226.9091524329964,461467.68297120876,5290787.17441366,324.0,15,"ZH109,ZH305,IKL"
69081,2019-10-04 10:11:44+00:00,8500.0,AFL2390,8625.0,211.69062938487363,4242b4,2019-10-04 10:25:57+00:00,47.76548767089844,8.481033325195312,False,UUEE,227.87196248699283,-960.0,18.26673837491197,AFL2390_345,14,189.45382929122846,162-216,True,227.87196248699283,461110.5161921334,5290469.013182734,328.0,15,"ZH109,ZH305,IKL"
69082,2019-10-04 10:11:48+00:00,8425.0,AFL2390,8574.999999999998,211.85117996336336,4242b4,2019-10-04 10:25:57+00:00,47.76283264160156,8.476570129394531,False,UUEE,228.63598017846985,-960.0,18.137762237088044,AFL2390_345,14,189.45382929122846,162-216,True,228.63598017846985,460774.0653261082,5290176.173619034,332.0,15,"ZH109,ZH305,IKL"
69083,2019-10-04 10:11:52+00:00,8374.999999999998,AFL2390,8525.0,212.6027325804673,4242b4,2019-10-04 10:25:57+00:00,47.76026838916843,8.472149188701923,False,UUEE,228.81407483429038,-960.0,18.016167708306703,AFL2390_345,14,189.45382929122846,162-216,True,228.81407483429038,460440.8161026134,5289893.421275343,336.0,15,"ZH109,ZH305,IKL"
69084,2019-10-04 10:11:56+00:00,8300.0,AFL2390,8450.0,212.6027325804673,4242b4,2019-10-04 10:25:57+00:00,47.757568359375,8.467571551983173,False,UUEE,228.81407483429038,-1023.9999999999998,17.89004068504583,AFL2390_345,14,189.45382929122846,162-216,True,228.81407483429038,460095.6866463268,5289595.677903396,340.0,15,"ZH109,ZH305,IKL"
69085,2019-10-04 10:12:00+00:00,8225.0,AFL2390,8400.0,211.94556466874909,4242b4,2019-10-04 10:25:57+00:00,47.75491488181938,8.46306434044471,False,UUEE,229.01752104365931,-1088.0,17.76862193994212,AFL2390_345,14,189.45382929122846,162-216,True,229.01752104365931,459755.8361636585,5289303.092408166,344.0,15,"ZH109,ZH305,IKL"
69086,2019-10-04 10:12:04+00:00,8149.999999999999,AFL2390,8325.0,211.94556466874909,4242b4,2019-10-04 10:25:57+00:00,47.75234985351562,8.458717346191406,False,UUEE,229.01752104365931,-1088.0,17.653545392328645,AFL2390_345,14,189.45382929122846,162-216,True,229.01752104365931,459428.02930128307,5289020.273403281,348.0,15,"ZH109,ZH305,IKL"
69087,2019-10-04 10:12:08+00:00,8075.0,AFL2390,8225.0,211.94556466874909,4242b4,2019-10-04 10:25:57+00:00,47.74979413565943,8.454331618088943,False,UUEE,229.01752104365931,-1152.0,17.541735585382387,AFL2390_345,14,189.45382929122846,162-216,True,229.01752104365931,459097.2943740407,5288738.528136389,352.0,15,"ZH109,ZH305,IKL"
69088,2019-10-04 10:12:12+00:00,8000.0,AFL2390,8149.999999999999,211.19167344841637,4242b4,2019-10-04 10:25:57+00:00,47.74745178222656,8.450340270996094,False,UUEE,229.22223020614268,-1344.0000000000005,17.441152403672266,AFL2390_345,14,189.45382929122846,162-216,True,229.22223020614268,458796.25948760076,5288480.305882354,356.0,15,"ZH109,ZH305,IKL"
69089,2019-10-04 10:12:16+00:00,7900.0,AFL2390,8049.999999999999,211.2910856173833,4242b4,2019-10-04 10:25:57+00:00,47.744614811266885,8.445447481595552,False,UUEE,229.22223020614268,-1535.9999999999998,17.32268959379626,AFL2390_345,14,189.45382929122846,162-216,True,229.22223020614268,458427.22701208893,5288167.609062695,360.0,15,"ZH109,ZH305,IKL"
69090,2019-10-04 10:12:20+00:00,7824.999999999999,AFL2390,7975.0,211.94556466874909,4242b4,2019-10-04 10:25:57+00:00,47.742159568657314,8.441232534555287,False,UUEE,229.1941827883908,-1599.9999999999998,17.22252109363412,AFL2390_345,14,189.45382929122846,162-216,True,229.1941827883908,458109.27901852597,5287896.99546521,364.0,15,"ZH109,ZH305,IKL"
69091,2019-10-04 10:12:24+00:00,7700.0,AFL2390,7849.999999999999,212.70148525130594,4242b4,2019-10-04 10:25:57+00:00,47.73959919557733,8.436866173377402,False,UUEE,229.1941827883908,-1599.9999999999998,17.12030338105848,AFL2390_345,14,189.45382929122846,162-216,True,229.1941827883908,457779.86441160843,5287614.797165402,368.0,15,"ZH109,ZH305,IKL"
69092,2019-10-04 10:12:28+00:00,7575.0,AFL2390,7749.999999999999,212.70148525130594,4242b4,2019-10-04 10:25:57+00:00,47.73701477050781,8.432487487792969,False,UUEE,229.1941827883908,-1728.0,17.01946420325616,AFL2390_345,14,189.45382929122846,162-216,True,229.1941827883908,457449.47416682984,5287329.951036565,372.0,15,"ZH109,ZH305,IKL"
69093,2019-10-04 10:12:32+00:00,7475.0,AFL2390,7624.999999999999,212.04933932160466,4242b4,2019-10-04 10:25:57+00:00,47.73499052403336,8.428908128004807,False,UUEE,229.39870535499549,-1664.0,16.94411328463288,AFL2390_345,14,189.45382929122846,162-216,True,229.39870535499549,457179.4448298626,5287106.941706543,376.0,15,"ZH109,ZH305,IKL"
69094,2019-10-04 10:12:36+00:00,7324.999999999999,AFL2390,7524.999999999999,211.39991197228733,4242b4,2019-10-04 10:25:57+00:00,47.73193359375,8.423629760742188,False,UUEE,229.60448715698152,-1664.0,16.832167304311643,AFL2390_345,14,189.45382929122846,162-216,True,229.60448715698152,456781.14394023595,5286770.115375439,380.0,15,"ZH109,ZH305,IKL"
69095,2019-10-04 10:12:40+00:00,7250.0,AFL2390,7400.0,211.51813798229634,4242b4,2019-10-04 10:25:57+00:00,47.729404255495226,8.419189453125,False,UUEE,229.98633377123554,-960.0,16.743510657078172,AFL2390_345,14,189.45382929122846,162-216,True,229.98633377123554,456446.0817411924,5286491.483110323,384.0,15,"ZH109,ZH305,IKL"
69096,2019-10-04 10:12:44+00:00,7199.999999999999,AFL2390,7350.0,210.10931374369682,4242b4,2019-10-04 10:25:57+00:00,47.72712707519531,8.415115356445312,False,UUEE,230.01985364201954,-767.9999999999999,16.667159988261258,AFL2390_345,14,189.45382929122846,162-216,True,230.01985364201954,456138.6618335535,5286240.688386714,388.0,15,"ZH109,ZH305,IKL"
69097,2019-10-04 10:12:48+00:00,7150.0,AFL2390,7299.999999999999,205.11686255328468,4242b4,2019-10-04 10:25:57+00:00,47.72442316604873,8.410386305588943,False,UUEE,229.9440744107978,-767.9999999999999,16.578160995221157,AFL2390_345,14,189.45382929122846,162-216,True,229.9440744107978,455781.7363047756,5285942.855440354,392.0,15,"ZH109,ZH305,IKL"
69098,2019-10-04 10:12:52+00:00,7099.999999999999,AFL2390,7224.999999999999,202.18043765464776,4242b4,2019-10-04 10:25:57+00:00,47.72218865863347,8.406442495492787,False,UUEE,229.61387089748843,-703.9999999999999,16.50765569371645,AFL2390_345,14,189.45382929122846,162-216,True,229.61387089748843,455484.0663194116,5285696.763663644,396.0,15,"ZH109,ZH305,IKL"
69099,2019-10-04 10:12:56+00:00,7050.0,AFL2390,7175.0,199.36130849832307,4242b4,2019-10-04 10:25:57+00:00,47.71966552734375,8.402069091796875,False,UUEE,229.67925916040485,-703.9999999999999,16.429700254618325,AFL2390_345,14,189.45382929122846,162-216,True,229.67925916040485,455153.9032792607,5285418.857072438,400.0,15,"ZH109,ZH305,IKL"
69100,2019-10-04 10:13:01+00:00,6999.999999999999,AFL2390,7124.999999999999,196.43047963715392,4242b4,2019-10-04 10:25:57+00:00,47.71692825576006,8.397287222055287,False,UUEE,229.3354300858402,-511.9999999999999,16.349056423190685,AFL2390_345,14,189.45382929122846,162-216,True,229.3354300858402,454792.88624092296,5285117.407219112,405.0,15,"ZH109,ZH305,IKL"
69101,2019-10-04 10:13:05+00:00,6950.0,AFL2390,7075.0,192.852108459806,4242b4,2019-10-04 10:25:57+00:00,47.714740300582626,8.3935546875,False,UUEE,229.20535700170856,-511.9999999999999,16.285758173092614,AFL2390_345,14,189.45382929122846,162-216,True,229.20535700170856,454511.02019817586,5284876.415775427,409.0,15,"ZH109,ZH305,IKL"
69102,2019-10-04 10:13:09+00:00,6924.999999999999,AFL2390,7050.0,189.93140253560338,4242b4,2019-10-04 10:25:57+00:00,47.712273031978285,8.389329176682693,False,UUEE,229.60009566626331,-511.9999999999999,16.217333242617197,AFL2390_345,14,189.45382929122846,162-216,True,229.60009566626331,454191.90684396954,5284604.685552539,413.0,15,"ZH109,ZH305,IKL"
69103,2019-10-04 10:13:13+00:00,6899.999999999999,AFL2390,7024.999999999999,186.45358653271188,4242b4,2019-10-04 10:25:57+00:00,47.70982360839844,8.385177612304688,False,UUEE,229.60009566626331,-576.0,16.15154378227421,AFL2390_345,14,189.45382929122846,162-216,True,229.60009566626331,453878.32658528426,5284334.91210136,417.0,15,"ZH109,ZH305,IKL"
69104,2019-10-04 10:13:17+00:00,6850.0,AFL2390,6975.0,181.8156838177007,4242b4,2019-10-04 10:25:57+00:00,47.70803833007812,8.381744384765625,False,UUEE,232.37376636133018,-640.0,16.112360854405786,AFL2390_345,14,189.45382929122846,162-216,True,232.37376636133018,453619.19573530793,5284138.540423444,421.0,15,"ZH109,ZH305,IKL"
